"","site_ID","date","NDVI","GCC"
"11662",3,2003-12-04,NA,NA
"11663",3,2003-12-05,NA,NA
"11664",3,2003-12-06,NA,NA
"11665",3,2003-12-07,NA,NA
"11666",3,2003-12-08,NA,NA
"11667",3,2003-12-09,NA,NA
"11668",3,2003-12-10,NA,NA
"11669",3,2003-12-11,NA,NA
"11670",3,2003-12-12,NA,NA
"11671",3,2003-12-13,NA,NA
"11672",3,2003-12-14,NA,NA
"11673",3,2003-12-15,NA,NA
"11674",3,2003-12-16,NA,NA
"11675",3,2003-12-17,NA,NA
"11676",3,2003-12-18,NA,NA
"11677",3,2003-12-19,NA,NA
"11678",3,2003-12-20,NA,NA
"11679",3,2003-12-21,NA,NA
"11680",3,2003-12-22,NA,NA
"11681",3,2003-12-23,NA,NA
"11682",3,2003-12-24,NA,NA
"11683",3,2003-12-25,NA,NA
"11684",3,2003-12-26,NA,NA
"11685",3,2003-12-27,NA,NA
"11686",3,2003-12-28,NA,NA
"11687",3,2003-12-29,NA,NA
"11688",3,2003-12-30,NA,NA
"11689",3,2003-12-31,NA,NA
"11690",3,2004-01-01,NA,NA
"11691",3,2004-01-02,NA,NA
"11692",3,2004-01-03,NA,NA
"11693",3,2004-01-04,NA,NA
"11694",3,2004-01-05,NA,NA
"11695",3,2004-01-06,NA,NA
"11696",3,2004-01-07,NA,NA
"11697",3,2004-01-08,NA,NA
"11698",3,2004-01-09,NA,NA
"11699",3,2004-01-10,NA,NA
"11700",3,2004-01-11,NA,NA
"11701",3,2004-01-12,NA,NA
"11702",3,2004-01-13,NA,NA
"11703",3,2004-01-14,NA,NA
"11704",3,2004-01-15,NA,NA
"11705",3,2004-01-16,NA,NA
"11706",3,2004-01-17,NA,NA
"11707",3,2004-01-18,NA,NA
"11708",3,2004-01-19,NA,NA
"11709",3,2004-01-20,NA,NA
"11710",3,2004-01-21,NA,NA
"11711",3,2004-01-22,NA,NA
"11712",3,2004-01-23,NA,NA
"11713",3,2004-01-24,NA,NA
"11714",3,2004-01-25,NA,NA
"11715",3,2004-01-26,NA,NA
"11716",3,2004-01-27,NA,NA
"11717",3,2004-01-28,NA,NA
"11718",3,2004-01-29,NA,NA
"11719",3,2004-01-30,NA,NA
"11720",3,2004-01-31,NA,NA
"11721",3,2004-02-01,NA,NA
"11722",3,2004-02-02,NA,NA
"11723",3,2004-02-03,NA,NA
"11724",3,2004-02-04,NA,NA
"11725",3,2004-02-05,NA,NA
"11726",3,2004-02-06,NA,NA
"11727",3,2004-02-07,NA,NA
"11728",3,2004-02-08,NA,NA
"11729",3,2004-02-09,NA,NA
"11730",3,2004-02-10,NA,NA
"11731",3,2004-02-11,NA,NA
"11732",3,2004-02-12,NA,NA
"11733",3,2004-02-13,NA,NA
"11734",3,2004-02-14,NA,NA
"11735",3,2004-02-15,NA,NA
"11736",3,2004-02-16,NA,NA
"11737",3,2004-02-17,NA,NA
"11738",3,2004-02-18,NA,NA
"11739",3,2004-02-19,NA,NA
"11740",3,2004-02-20,NA,NA
"11741",3,2004-02-21,NA,NA
"11742",3,2004-02-22,NA,NA
"11743",3,2004-02-23,NA,NA
"11744",3,2004-02-24,NA,NA
"11745",3,2004-02-25,NA,NA
"11746",3,2004-02-26,NA,NA
"11747",3,2004-02-27,NA,NA
"11748",3,2004-02-28,NA,NA
"11749",3,2004-02-29,NA,NA
"11750",3,2004-03-01,NA,NA
"11751",3,2004-03-02,NA,NA
"11752",3,2004-03-03,NA,NA
"11753",3,2004-03-04,NA,NA
"11754",3,2004-03-05,NA,NA
"11755",3,2004-03-06,NA,NA
"11756",3,2004-03-07,NA,NA
"11757",3,2004-03-08,NA,NA
"11758",3,2004-03-09,NA,NA
"11759",3,2004-03-10,NA,NA
"11760",3,2004-03-11,NA,NA
"11761",3,2004-03-12,NA,NA
"11762",3,2004-03-13,NA,NA
"11763",3,2004-03-14,NA,NA
"11764",3,2004-03-15,NA,NA
"11765",3,2004-03-16,NA,NA
"11766",3,2004-03-17,NA,NA
"11767",3,2004-03-18,NA,NA
"11768",3,2004-03-19,NA,NA
"11769",3,2004-03-20,NA,NA
"11770",3,2004-03-21,NA,NA
"11771",3,2004-03-22,NA,NA
"11772",3,2004-03-23,NA,NA
"11773",3,2004-03-24,NA,NA
"11774",3,2004-03-25,NA,NA
"11775",3,2004-03-26,NA,NA
"11776",3,2004-03-27,NA,NA
"11777",3,2004-03-28,NA,NA
"11778",3,2004-03-29,NA,NA
"11779",3,2004-03-30,NA,NA
"11780",3,2004-03-31,NA,NA
"11781",3,2004-04-01,NA,NA
"11782",3,2004-04-02,NA,NA
"11783",3,2004-04-03,NA,NA
"11784",3,2004-04-04,NA,NA
"11785",3,2004-04-05,NA,NA
"11786",3,2004-04-06,NA,NA
"11787",3,2004-04-07,NA,NA
"11788",3,2004-04-08,NA,NA
"11789",3,2004-04-09,NA,NA
"11790",3,2004-04-10,NA,NA
"11791",3,2004-04-11,NA,NA
"11792",3,2004-04-12,NA,NA
"11793",3,2004-04-13,NA,NA
"11794",3,2004-04-14,NA,NA
"11795",3,2004-04-15,NA,NA
"11796",3,2004-04-16,NA,NA
"11797",3,2004-04-17,NA,NA
"11798",3,2004-04-18,NA,NA
"11799",3,2004-04-19,NA,NA
"11800",3,2004-04-20,NA,NA
"11801",3,2004-04-21,NA,NA
"11802",3,2004-04-22,NA,NA
"11803",3,2004-04-23,NA,NA
"11804",3,2004-04-24,NA,NA
"11805",3,2004-04-25,NA,NA
"11806",3,2004-04-26,NA,NA
"11807",3,2004-04-27,NA,NA
"11808",3,2004-04-28,NA,NA
"11809",3,2004-04-29,NA,NA
"11810",3,2004-04-30,NA,NA
"11811",3,2004-05-01,NA,NA
"11812",3,2004-05-02,NA,NA
"11813",3,2004-05-03,NA,NA
"11814",3,2004-05-04,NA,NA
"11815",3,2004-05-05,NA,NA
"11816",3,2004-05-06,NA,NA
"11817",3,2004-05-07,NA,NA
"11818",3,2004-05-08,NA,NA
"11819",3,2004-05-09,NA,NA
"11820",3,2004-05-10,NA,NA
"11821",3,2004-05-11,NA,NA
"11822",3,2004-05-12,NA,NA
"11823",3,2004-05-13,NA,NA
"11824",3,2004-05-14,NA,NA
"11825",3,2004-05-15,NA,NA
"11826",3,2004-05-16,NA,NA
"11827",3,2004-05-17,NA,NA
"11828",3,2004-05-18,NA,NA
"11829",3,2004-05-19,NA,NA
"11830",3,2004-05-20,NA,NA
"11831",3,2004-05-21,NA,NA
"11832",3,2004-05-22,NA,NA
"11833",3,2004-05-23,NA,NA
"11834",3,2004-05-24,NA,NA
"11835",3,2004-05-25,NA,NA
"11836",3,2004-05-26,NA,NA
"11837",3,2004-05-27,NA,NA
"11838",3,2004-05-28,NA,NA
"11839",3,2004-05-29,NA,NA
"11840",3,2004-05-30,NA,NA
"11841",3,2004-05-31,NA,NA
"11842",3,2004-06-01,NA,NA
"11843",3,2004-06-02,NA,NA
"11844",3,2004-06-03,NA,NA
"11845",3,2004-06-04,NA,NA
"11846",3,2004-06-05,NA,NA
"11847",3,2004-06-06,NA,NA
"11848",3,2004-06-07,NA,NA
"11849",3,2004-06-08,NA,NA
"11850",3,2004-06-09,NA,NA
"11851",3,2004-06-10,NA,NA
"11852",3,2004-06-11,NA,NA
"11853",3,2004-06-12,NA,NA
"11854",3,2004-06-13,NA,NA
"11855",3,2004-06-14,NA,NA
"11856",3,2004-06-15,NA,NA
"11857",3,2004-06-16,NA,NA
"11858",3,2004-06-17,NA,NA
"11859",3,2004-06-18,NA,NA
"11860",3,2004-06-19,NA,NA
"11861",3,2004-06-20,NA,NA
"11862",3,2004-06-21,NA,NA
"11863",3,2004-06-22,NA,NA
"11864",3,2004-06-23,NA,NA
"11865",3,2004-06-24,NA,NA
"11866",3,2004-06-25,NA,NA
"11867",3,2004-06-26,NA,NA
"11868",3,2004-06-27,NA,NA
"11869",3,2004-06-28,NA,NA
"11870",3,2004-06-29,NA,NA
"11871",3,2004-06-30,NA,NA
"11872",3,2004-07-01,NA,NA
"11873",3,2004-07-02,NA,NA
"11874",3,2004-07-03,NA,NA
"11875",3,2004-07-04,NA,NA
"11876",3,2004-07-05,NA,NA
"11877",3,2004-07-06,NA,NA
"11878",3,2004-07-07,NA,NA
"11879",3,2004-07-08,NA,NA
"11880",3,2004-07-09,NA,NA
"11881",3,2004-07-10,NA,NA
"11882",3,2004-07-11,NA,NA
"11883",3,2004-07-12,NA,NA
"11884",3,2004-07-13,NA,NA
"11885",3,2004-07-14,NA,NA
"11886",3,2004-07-15,NA,NA
"11887",3,2004-07-16,NA,NA
"11888",3,2004-07-17,NA,NA
"11889",3,2004-07-18,NA,NA
"11890",3,2004-07-19,NA,NA
"11891",3,2004-07-20,NA,NA
"11892",3,2004-07-21,NA,NA
"11893",3,2004-07-22,NA,NA
"11894",3,2004-07-23,NA,NA
"11895",3,2004-07-24,NA,NA
"11896",3,2004-07-25,NA,NA
"11897",3,2004-07-26,NA,NA
"11898",3,2004-07-27,NA,NA
"11899",3,2004-07-28,NA,NA
"11900",3,2004-07-29,NA,NA
"11901",3,2004-07-30,NA,NA
"11902",3,2004-07-31,NA,NA
"11903",3,2004-08-01,NA,NA
"11904",3,2004-08-02,NA,NA
"11905",3,2004-08-03,NA,NA
"11906",3,2004-08-04,NA,NA
"11907",3,2004-08-05,NA,NA
"11908",3,2004-08-06,NA,NA
"11909",3,2004-08-07,NA,NA
"11910",3,2004-08-08,NA,NA
"11911",3,2004-08-09,NA,NA
"11912",3,2004-08-10,NA,NA
"11913",3,2004-08-11,NA,NA
"11914",3,2004-08-12,NA,NA
"11915",3,2004-08-13,NA,NA
"11916",3,2004-08-14,NA,NA
"11917",3,2004-08-15,NA,NA
"11918",3,2004-08-16,NA,NA
"11919",3,2004-08-17,NA,NA
"11920",3,2004-08-18,NA,NA
"11921",3,2004-08-19,NA,NA
"11922",3,2004-08-20,NA,NA
"11923",3,2004-08-21,NA,NA
"11924",3,2004-08-22,NA,NA
"11925",3,2004-08-23,NA,NA
"11926",3,2004-08-24,NA,NA
"11927",3,2004-08-25,NA,NA
"11928",3,2004-08-26,NA,NA
"11929",3,2004-08-27,NA,NA
"11930",3,2004-08-28,NA,NA
"11931",3,2004-08-29,NA,NA
"11932",3,2004-08-30,NA,NA
"11933",3,2004-08-31,NA,NA
"11934",3,2004-09-01,NA,NA
"11935",3,2004-09-02,NA,NA
"11936",3,2004-09-03,NA,NA
"11937",3,2004-09-04,NA,NA
"11938",3,2004-09-05,NA,NA
"11939",3,2004-09-06,NA,NA
"11940",3,2004-09-07,NA,NA
"11941",3,2004-09-08,NA,NA
"11942",3,2004-09-09,NA,NA
"11943",3,2004-09-10,NA,NA
"11944",3,2004-09-11,NA,NA
"11945",3,2004-09-12,NA,NA
"11946",3,2004-09-13,NA,NA
"11947",3,2004-09-14,NA,NA
"11948",3,2004-09-15,NA,NA
"11949",3,2004-09-16,NA,NA
"11950",3,2004-09-17,NA,NA
"11951",3,2004-09-18,NA,NA
"11952",3,2004-09-19,NA,NA
"11953",3,2004-09-20,NA,NA
"11954",3,2004-09-21,NA,NA
"11955",3,2004-09-22,NA,NA
"11956",3,2004-09-23,NA,NA
"11957",3,2004-09-24,NA,NA
"11958",3,2004-09-25,NA,NA
"11959",3,2004-09-26,NA,NA
"11960",3,2004-09-27,NA,NA
"11961",3,2004-09-28,NA,NA
"11962",3,2004-09-29,NA,NA
"11963",3,2004-09-30,NA,NA
"11964",3,2004-10-01,NA,NA
"11965",3,2004-10-02,NA,NA
"11966",3,2004-10-03,NA,NA
"11967",3,2004-10-04,NA,NA
"11968",3,2004-10-05,NA,NA
"11969",3,2004-10-06,NA,NA
"11970",3,2004-10-07,NA,NA
"11971",3,2004-10-08,NA,NA
"11972",3,2004-10-09,NA,NA
"11973",3,2004-10-10,NA,NA
"11974",3,2004-10-11,NA,NA
"11975",3,2004-10-12,NA,NA
"11976",3,2004-10-13,NA,NA
"11977",3,2004-10-14,NA,NA
"11978",3,2004-10-15,NA,NA
"11979",3,2004-10-16,NA,NA
"11980",3,2004-10-17,NA,NA
"11981",3,2004-10-18,NA,NA
"11982",3,2004-10-19,NA,NA
"11983",3,2004-10-20,NA,NA
"11984",3,2004-10-21,NA,NA
"11985",3,2004-10-22,NA,NA
"11986",3,2004-10-23,NA,NA
"11987",3,2004-10-24,NA,NA
"11988",3,2004-10-25,NA,NA
"11989",3,2004-10-26,NA,NA
"11990",3,2004-10-27,NA,NA
"11991",3,2004-10-28,NA,NA
"11992",3,2004-10-29,NA,NA
"11993",3,2004-10-30,NA,NA
"11994",3,2004-10-31,NA,NA
"11995",3,2004-11-01,NA,NA
"11996",3,2004-11-02,NA,NA
"11997",3,2004-11-03,NA,NA
"11998",3,2004-11-04,NA,NA
"11999",3,2004-11-05,NA,NA
"12000",3,2004-11-06,NA,NA
"12001",3,2004-11-07,NA,NA
"12002",3,2004-11-08,NA,NA
"12003",3,2004-11-09,NA,NA
"12004",3,2004-11-10,NA,NA
"12005",3,2004-11-11,NA,NA
"12006",3,2004-11-12,NA,NA
"12007",3,2004-11-13,NA,NA
"12008",3,2004-11-14,NA,NA
"12009",3,2004-11-15,NA,NA
"12010",3,2004-11-16,NA,NA
"12011",3,2004-11-17,NA,NA
"12012",3,2004-11-18,NA,NA
"12013",3,2004-11-19,NA,NA
"12014",3,2004-11-20,NA,NA
"12015",3,2004-11-21,NA,NA
"12016",3,2004-11-22,NA,NA
"12017",3,2004-11-23,NA,NA
"12018",3,2004-11-24,NA,NA
"12019",3,2004-11-25,NA,NA
"12020",3,2004-11-26,NA,NA
"12021",3,2004-11-27,NA,NA
"12022",3,2004-11-28,NA,NA
"12023",3,2004-11-29,NA,NA
"12024",3,2004-11-30,NA,NA
"12025",3,2004-12-01,NA,NA
"12026",3,2004-12-02,NA,NA
"12027",3,2004-12-03,NA,NA
"12028",3,2004-12-04,NA,NA
"12029",3,2004-12-05,NA,NA
"12030",3,2004-12-06,NA,NA
"12031",3,2004-12-07,NA,NA
"12032",3,2004-12-08,NA,NA
"12033",3,2004-12-09,NA,NA
"12034",3,2004-12-10,NA,NA
"12035",3,2004-12-11,NA,NA
"12036",3,2004-12-12,NA,NA
"12037",3,2004-12-13,NA,NA
"12038",3,2004-12-14,NA,NA
"12039",3,2004-12-15,NA,NA
"12040",3,2004-12-16,NA,NA
"12041",3,2004-12-17,NA,NA
"12042",3,2004-12-18,NA,NA
"12043",3,2004-12-19,NA,NA
"12044",3,2004-12-20,NA,NA
"12045",3,2004-12-21,NA,NA
"12046",3,2004-12-22,NA,NA
"12047",3,2004-12-23,NA,NA
"12048",3,2004-12-24,NA,NA
"12049",3,2004-12-25,NA,NA
"12050",3,2004-12-26,NA,NA
"12051",3,2004-12-27,NA,NA
"12052",3,2004-12-28,NA,NA
"12053",3,2004-12-29,NA,NA
"12054",3,2004-12-30,NA,NA
"12055",3,2004-12-31,NA,NA
"12056",3,2005-01-01,NA,NA
"12057",3,2005-01-02,NA,NA
"12058",3,2005-01-03,NA,NA
"12059",3,2005-01-04,NA,NA
"12060",3,2005-01-05,NA,NA
"12061",3,2005-01-06,NA,NA
"12062",3,2005-01-07,NA,NA
"12063",3,2005-01-08,NA,NA
"12064",3,2005-01-09,NA,NA
"12065",3,2005-01-10,NA,NA
"12066",3,2005-01-11,NA,NA
"12067",3,2005-01-12,NA,NA
"12068",3,2005-01-13,NA,NA
"12069",3,2005-01-14,NA,NA
"12070",3,2005-01-15,NA,NA
"12071",3,2005-01-16,NA,NA
"12072",3,2005-01-17,NA,NA
"12073",3,2005-01-18,NA,NA
"12074",3,2005-01-19,NA,NA
"12075",3,2005-01-20,NA,NA
"12076",3,2005-01-21,NA,NA
"12077",3,2005-01-22,NA,NA
"12078",3,2005-01-23,NA,NA
"12079",3,2005-01-24,NA,NA
"12080",3,2005-01-25,NA,NA
"12081",3,2005-01-26,NA,NA
"12082",3,2005-01-27,NA,NA
"12083",3,2005-01-28,NA,NA
"12084",3,2005-01-29,NA,NA
"12085",3,2005-01-30,NA,NA
"12086",3,2005-01-31,NA,NA
"12087",3,2005-02-01,NA,NA
"12088",3,2005-02-02,NA,NA
"12089",3,2005-02-03,NA,NA
"12090",3,2005-02-04,NA,NA
"12091",3,2005-02-05,NA,NA
"12092",3,2005-02-06,NA,NA
"12093",3,2005-02-07,NA,NA
"12094",3,2005-02-08,NA,NA
"12095",3,2005-02-09,NA,NA
"12096",3,2005-02-10,NA,NA
"12097",3,2005-02-11,NA,NA
"12098",3,2005-02-12,NA,NA
"12099",3,2005-02-13,NA,NA
"12100",3,2005-02-14,NA,NA
"12101",3,2005-02-15,NA,NA
"12102",3,2005-02-16,NA,NA
"12103",3,2005-02-17,NA,NA
"12104",3,2005-02-18,NA,NA
"12105",3,2005-02-19,NA,NA
"12106",3,2005-02-20,NA,NA
"12107",3,2005-02-21,NA,NA
"12108",3,2005-02-22,NA,NA
"12109",3,2005-02-23,NA,NA
"12110",3,2005-02-24,NA,NA
"12111",3,2005-02-25,NA,NA
"12112",3,2005-02-26,NA,NA
"12113",3,2005-02-27,NA,NA
"12114",3,2005-02-28,NA,NA
"12115",3,2005-03-01,NA,NA
"12116",3,2005-03-02,NA,NA
"12117",3,2005-03-03,NA,NA
"12118",3,2005-03-04,NA,NA
"12119",3,2005-03-05,NA,NA
"12120",3,2005-03-06,NA,NA
"12121",3,2005-03-07,NA,NA
"12122",3,2005-03-08,NA,NA
"12123",3,2005-03-09,NA,NA
"12124",3,2005-03-10,NA,NA
"12125",3,2005-03-11,NA,NA
"12126",3,2005-03-12,NA,NA
"12127",3,2005-03-13,NA,NA
"12128",3,2005-03-14,NA,NA
"12129",3,2005-03-15,NA,NA
"12130",3,2005-03-16,NA,NA
"12131",3,2005-03-17,NA,NA
"12132",3,2005-03-18,NA,NA
"12133",3,2005-03-19,NA,NA
"12134",3,2005-03-20,NA,NA
"12135",3,2005-03-21,NA,NA
"12136",3,2005-03-22,NA,NA
"12137",3,2005-03-23,NA,NA
"12138",3,2005-03-24,NA,NA
"12139",3,2005-03-25,NA,NA
"12140",3,2005-03-26,NA,NA
"12141",3,2005-03-27,NA,NA
"12142",3,2005-03-28,NA,NA
"12143",3,2005-03-29,NA,NA
"12144",3,2005-03-30,NA,NA
"12145",3,2005-03-31,NA,NA
"12146",3,2005-04-01,NA,NA
"12147",3,2005-04-02,NA,NA
"12148",3,2005-04-03,NA,NA
"12149",3,2005-04-04,NA,NA
"12150",3,2005-04-05,NA,NA
"12151",3,2005-04-06,NA,NA
"12152",3,2005-04-07,NA,NA
"12153",3,2005-04-08,NA,NA
"12154",3,2005-04-09,NA,NA
"12155",3,2005-04-10,NA,NA
"12156",3,2005-04-11,NA,NA
"12157",3,2005-04-12,NA,NA
"12158",3,2005-04-13,NA,NA
"12159",3,2005-04-14,NA,NA
"12160",3,2005-04-15,NA,NA
"12161",3,2005-04-16,NA,NA
"12162",3,2005-04-17,NA,NA
"12163",3,2005-04-18,NA,NA
"12164",3,2005-04-19,NA,NA
"12165",3,2005-04-20,NA,NA
"12166",3,2005-04-21,NA,NA
"12167",3,2005-04-22,NA,NA
"12168",3,2005-04-23,NA,NA
"12169",3,2005-04-24,NA,NA
"12170",3,2005-04-25,NA,NA
"12171",3,2005-04-26,NA,NA
"12172",3,2005-04-27,NA,NA
"12173",3,2005-04-28,NA,NA
"12174",3,2005-04-29,NA,NA
"12175",3,2005-04-30,NA,NA
"12176",3,2005-05-01,NA,NA
"12177",3,2005-05-02,NA,NA
"12178",3,2005-05-03,NA,NA
"12179",3,2005-05-04,NA,NA
"12180",3,2005-05-05,NA,NA
"12181",3,2005-05-06,NA,NA
"12182",3,2005-05-07,NA,NA
"12183",3,2005-05-08,NA,NA
"12184",3,2005-05-09,NA,NA
"12185",3,2005-05-10,NA,NA
"12186",3,2005-05-11,NA,NA
"12187",3,2005-05-12,NA,NA
"12188",3,2005-05-13,NA,NA
"12189",3,2005-05-14,NA,NA
"12190",3,2005-05-15,NA,NA
"12191",3,2005-05-16,NA,NA
"12192",3,2005-05-17,NA,NA
"12193",3,2005-05-18,NA,NA
"12194",3,2005-05-19,NA,NA
"12195",3,2005-05-20,NA,NA
"12196",3,2005-05-21,NA,NA
"12197",3,2005-05-22,NA,NA
"12198",3,2005-05-23,NA,NA
"12199",3,2005-05-24,NA,NA
"12200",3,2005-05-25,NA,NA
"12201",3,2005-05-26,NA,NA
"12202",3,2005-05-27,NA,NA
"12203",3,2005-05-28,NA,NA
"12204",3,2005-05-29,NA,NA
"12205",3,2005-05-30,NA,NA
"12206",3,2005-05-31,NA,NA
"12207",3,2005-06-01,NA,NA
"12208",3,2005-06-02,NA,NA
"12209",3,2005-06-03,NA,NA
"12210",3,2005-06-04,NA,NA
"12211",3,2005-06-05,NA,NA
"12212",3,2005-06-06,NA,NA
"12213",3,2005-06-07,NA,NA
"12214",3,2005-06-08,NA,NA
"12215",3,2005-06-09,NA,NA
"12216",3,2005-06-10,NA,NA
"12217",3,2005-06-11,NA,NA
"12218",3,2005-06-12,NA,NA
"12219",3,2005-06-13,NA,NA
"12220",3,2005-06-14,NA,NA
"12221",3,2005-06-15,NA,NA
"12222",3,2005-06-16,NA,NA
"12223",3,2005-06-17,NA,NA
"12224",3,2005-06-18,NA,NA
"12225",3,2005-06-19,NA,NA
"12226",3,2005-06-20,NA,NA
"12227",3,2005-06-21,NA,NA
"12228",3,2005-06-22,NA,NA
"12229",3,2005-06-23,NA,NA
"12230",3,2005-06-24,NA,NA
"12231",3,2005-06-25,NA,NA
"12232",3,2005-06-26,NA,NA
"12233",3,2005-06-27,NA,NA
"12234",3,2005-06-28,NA,NA
"12235",3,2005-06-29,NA,NA
"12236",3,2005-06-30,NA,NA
"12237",3,2005-07-01,NA,NA
"12238",3,2005-07-02,NA,NA
"12239",3,2005-07-03,NA,NA
"12240",3,2005-07-04,NA,NA
"12241",3,2005-07-05,NA,NA
"12242",3,2005-07-06,NA,NA
"12243",3,2005-07-07,NA,NA
"12244",3,2005-07-08,NA,NA
"12245",3,2005-07-09,NA,NA
"12246",3,2005-07-10,NA,NA
"12247",3,2005-07-11,NA,NA
"12248",3,2005-07-12,NA,NA
"12249",3,2005-07-13,NA,NA
"12250",3,2005-07-14,NA,NA
"12251",3,2005-07-15,NA,NA
"12252",3,2005-07-16,NA,NA
"12253",3,2005-07-17,NA,NA
"12254",3,2005-07-18,NA,NA
"12255",3,2005-07-19,NA,NA
"12256",3,2005-07-20,NA,NA
"12257",3,2005-07-21,NA,NA
"12258",3,2005-07-22,NA,NA
"12259",3,2005-07-23,NA,NA
"12260",3,2005-07-24,NA,NA
"12261",3,2005-07-25,NA,NA
"12262",3,2005-07-26,NA,NA
"12263",3,2005-07-27,NA,NA
"12264",3,2005-07-28,NA,NA
"12265",3,2005-07-29,NA,NA
"12266",3,2005-07-30,NA,NA
"12267",3,2005-07-31,NA,NA
"12268",3,2005-08-01,NA,NA
"12269",3,2005-08-02,NA,NA
"12270",3,2005-08-03,NA,NA
"12271",3,2005-08-04,NA,NA
"12272",3,2005-08-05,NA,NA
"12273",3,2005-08-06,NA,NA
"12274",3,2005-08-07,NA,NA
"12275",3,2005-08-08,NA,NA
"12276",3,2005-08-09,NA,NA
"12277",3,2005-08-10,NA,NA
"12278",3,2005-08-11,NA,NA
"12279",3,2005-08-12,NA,NA
"12280",3,2005-08-13,NA,NA
"12281",3,2005-08-14,NA,NA
"12282",3,2005-08-15,NA,NA
"12283",3,2005-08-16,NA,NA
"12284",3,2005-08-17,NA,NA
"12285",3,2005-08-18,NA,NA
"12286",3,2005-08-19,NA,NA
"12287",3,2005-08-20,NA,NA
"12288",3,2005-08-21,NA,NA
"12289",3,2005-08-22,NA,NA
"12290",3,2005-08-23,NA,NA
"12291",3,2005-08-24,NA,NA
"12292",3,2005-08-25,NA,NA
"12293",3,2005-08-26,NA,NA
"12294",3,2005-08-27,NA,NA
"12295",3,2005-08-28,NA,NA
"12296",3,2005-08-29,NA,NA
"12297",3,2005-08-30,NA,NA
"12298",3,2005-08-31,NA,NA
"12299",3,2005-09-01,NA,NA
"12300",3,2005-09-02,NA,NA
"12301",3,2005-09-03,NA,NA
"12302",3,2005-09-04,NA,NA
"12303",3,2005-09-05,NA,NA
"12304",3,2005-09-06,NA,NA
"12305",3,2005-09-07,NA,NA
"12306",3,2005-09-08,NA,NA
"12307",3,2005-09-09,NA,NA
"12308",3,2005-09-10,NA,NA
"12309",3,2005-09-11,NA,NA
"12310",3,2005-09-12,NA,NA
"12311",3,2005-09-13,NA,NA
"12312",3,2005-09-14,NA,NA
"12313",3,2005-09-15,NA,NA
"12314",3,2005-09-16,NA,NA
"12315",3,2005-09-17,NA,NA
"12316",3,2005-09-18,NA,NA
"12317",3,2005-09-19,NA,NA
"12318",3,2005-09-20,NA,NA
"12319",3,2005-09-21,NA,NA
"12320",3,2005-09-22,NA,NA
"12321",3,2005-09-23,NA,NA
"12322",3,2005-09-24,NA,NA
"12323",3,2005-09-25,NA,NA
"12324",3,2005-09-26,NA,NA
"12325",3,2005-09-27,NA,NA
"12326",3,2005-09-28,NA,NA
"12327",3,2005-09-29,NA,NA
"12328",3,2005-09-30,NA,NA
"12329",3,2005-10-01,NA,NA
"12330",3,2005-10-02,NA,NA
"12331",3,2005-10-03,NA,NA
"12332",3,2005-10-04,NA,NA
"12333",3,2005-10-05,NA,NA
"12334",3,2005-10-06,NA,NA
"12335",3,2005-10-07,NA,NA
"12336",3,2005-10-08,NA,NA
"12337",3,2005-10-09,NA,NA
"12338",3,2005-10-10,NA,NA
"12339",3,2005-10-11,NA,NA
"12340",3,2005-10-12,NA,NA
"12341",3,2005-10-13,NA,NA
"12342",3,2005-10-14,NA,NA
"12343",3,2005-10-15,NA,NA
"12344",3,2005-10-16,NA,NA
"12345",3,2005-10-17,NA,NA
"12346",3,2005-10-18,NA,NA
"12347",3,2005-10-19,NA,NA
"12348",3,2005-10-20,NA,NA
"12349",3,2005-10-21,NA,NA
"12350",3,2005-10-22,NA,NA
"12351",3,2005-10-23,NA,NA
"12352",3,2005-10-24,NA,NA
"12353",3,2005-10-25,NA,NA
"12354",3,2005-10-26,NA,NA
"12355",3,2005-10-27,NA,NA
"12356",3,2005-10-28,NA,NA
"12357",3,2005-10-29,NA,NA
"12358",3,2005-10-30,NA,NA
"12359",3,2005-10-31,NA,NA
"12360",3,2005-11-01,NA,NA
"12361",3,2005-11-02,NA,NA
"12362",3,2005-11-03,NA,NA
"12363",3,2005-11-04,NA,NA
"12364",3,2005-11-05,NA,NA
"12365",3,2005-11-06,NA,NA
"12366",3,2005-11-07,NA,NA
"12367",3,2005-11-08,NA,NA
"12368",3,2005-11-09,NA,NA
"12369",3,2005-11-10,NA,NA
"12370",3,2005-11-11,NA,NA
"12371",3,2005-11-12,NA,NA
"12372",3,2005-11-13,NA,NA
"12373",3,2005-11-14,NA,NA
"12374",3,2005-11-15,NA,NA
"12375",3,2005-11-16,NA,NA
"12376",3,2005-11-17,NA,NA
"12377",3,2005-11-18,NA,NA
"12378",3,2005-11-19,NA,NA
"12379",3,2005-11-20,NA,NA
"12380",3,2005-11-21,NA,NA
"12381",3,2005-11-22,NA,NA
"12382",3,2005-11-23,NA,NA
"12383",3,2005-11-24,NA,NA
"12384",3,2005-11-25,NA,NA
"12385",3,2005-11-26,NA,NA
"12386",3,2005-11-27,NA,NA
"12387",3,2005-11-28,NA,NA
"12388",3,2005-11-29,NA,NA
"12389",3,2005-11-30,NA,NA
"12390",3,2005-12-01,NA,NA
"12391",3,2005-12-02,NA,NA
"12392",3,2005-12-03,NA,NA
"12393",3,2005-12-04,NA,NA
"12394",3,2005-12-05,NA,NA
"12395",3,2005-12-06,NA,NA
"12396",3,2005-12-07,NA,NA
